id,name,date,director,actor,language
1145022,Pramani,2010.0,B. Unnikrishnan,Mammootty,Malayalam
1145062,Raajakumara,2017.0,Santhosh Ananddram,Puneeth Rajkumar,Kannada
1145066,Manjapai,2014.0,N. Ragavan,Vimal,Tamil
1145102,Anhonee,1952.0,Khwaja Ahmad Abbas,Nargis,Hindi
1145129,Bhargavacharitham Moonam Khandam,2006.0,Jomon,Mammootty,Malayalam
1145130,Red,2002.0,Singampuli,Ajith Kumar,Tamil
1145206,Piprabidya,2013.0,Mostofa Sarwar Farooki,Sheena Chohan,"Bengali, Bangla"
1145209,Byomkesh Bakshi,2010.0,Anjan Dutt,Abir Chatterjee,"Bengali, Bangla"
1145214,Evano Oruvan,2007.0,Nishikant Kamat,R. Madhavan,Tamil
1145247,Nirontor,2019.0,Chandrasish Ray,Prosenjit Chatterjee,"Bengali, Bangla"
1145266,Kranti,1981.0,Manoj Kumar,Dilip Kumar,Hindi
1145314,Kissi Se Na Kehna,1983.0,Hrishikesh Mukherjee,Farooq Shaikh,Hindi
1145330,200: Halla Ho,2021.0,Sarthak Dasgupta,Amol Palekar,Hindi
1145351,Onnu Muthal Poojyam Vare,1986.0,Raghunath Paleri,Asha Jayaram,Malayalam
1145419,Byomkesh Gotro,2018.0,Arindam Sil,Abir Chatterjee,"Bengali, Bangla"
1145431,Alexander The Great,2010.0,Murali Nagavally,Mohanlal,Malayalam
1145473,Anaamika,2014.0,Sekhar Kammula,Nayanthara,Tamil
1145511,Sync,2023.0,Vikas Anand Sridharan,Kishen Das,Tamil
1145518,Kunjeldho,2021.0,Mathukutty,Asif Ali,Malayalam
1145609,Blood Money,2021.0,K. M. Sarjun,Priya Bhavani Shankar,Tamil
1145637,Damul,1985.0,Prakash Jha,Annu Kapoor,Hindi
1145672,Kuthu,2004.0,A. Venkatesh,Silambarasan,Tamil
1145702,Mister Mummy,2022.0,Shaad Ali,Ritesh Deshmukh,Hindi
1145708,Rakkhosh,2019.0,Abhijit Kokate,Priyanka Bose,Hindi
1145757,Transatlantic,2014.0,Félix Dufour-Laperrière,,Hindi
1145773,Munthanai Mudichu,1983.0,K. Bhagyaraj,K. Bhagyaraj,Tamil
1145797,Asuraguru,2020.0,Rajdeep,Vikram Prabhu,Tamil
1145829,Neel Kamal,1968.0,Ram Maheshwari,Waheeda Rehman,Hindi
1145841,Die No Sirs,2023.0,M.R. Madhavan,Udhay Karthik,Tamil
1145873,Devi Putrudu,2001.0,Kodi Ramakrishna,Venkatesh,Telugu
1145897,"Max, Min and Meowzaki",2022.0,Narasimhamurthy Padmakumar,Adil Hussain,Hindi
1145898,My Dear Bootham,2022.0,N. Ragavan,Prabhu Deva,Tamil
1145900,Lakshya,2021.0,Santosh Jagarlapudi,Naga Shaurya,Telugu
1145919,Kunwara,2000.0,David Dhawan,Govinda,Hindi
1145973,Mr. Brahmachari,2003.0,Thulasidas,Mohanlal,Malayalam
1145998,One Cut Two Cut,2022.0,Vamsidhar Bhogaraju,Danish Sait,Kannada
1146000,Ahaan,2021.0,Nikhil Pherwani,Arif Zakaria,Hindi
1146010,Arikil Oraal,2013.0,Sunil Ibrahim,Indrajith Sukumaran,Malayalam
1146053,Third World Boys,2022.0,Shahal Sasidharan,Sreenath Bhasi,Malayalam
1146126,Suhaag,1994.0,Sandesh Kohli,Ajay Devgan,Hindi
1146157,Tsunami,2021.0,Lal,Balu Varghese,Malayalam
1146181,Taqdeerwala,1995.0,K. Murali Mohana Rao,Venkatesh,Hindi
1146231,Thinkalazhcha Nalla Divasam,1985.0,P. Padmarajan,Kaviyoor Ponnamma,Malayalam
1146253,Bhangra Paa Le,2020.0,Sneha Taurani,Sunny Kaushal,Hindi
1146280,Do Gaz Zameen Ke Neeche,1972.0,Tulsi Ramsay,Surendra Kumar,Hindi
1146301,Shajahanum Pareekuttiyum,2016.0,Boban Samuel,Kunchacko Boban,Malayalam
1146315,Choodalani Vundi,1998.0,Gunasekhar,Chiranjeevi,Telugu
1146364,Vattaram,2006.0,Saran,Arya,Tamil
1146382,When the River Kabani Went Red,1976.0,P. A. Backer,T. V. Chandran,Malayalam
1146404,Machine,2017.0,Mustan Alibhai Burmawalla,Mustafa Burmawala,Hindi
1146418,Joyjatra,2004.0,Tauquir Ahmed,Mahfuz Ahmed,"Bengali, Bangla"
1146423,Govindha Govindha,1993.0,Ram Gopal Varma,Nagarjuna Akkineni,Telugu
1146463,Ladies & Gentleman,2013.0,Siddique,Mohanlal,Malayalam
1146477,Anthahpuram,1998.0,Pasupuleti Krishna Vamsi,Soundarya,Telugu
1146507,Asur,2020.0,Pavel Bhattacharjee,Jeet,"Bengali, Bangla"
1146529,Shola Aur Shabnam,1992.0,David Dhawan,Govinda,Hindi
1146532,Chhutir Ghonta,1980.0,Azizur Rahman,Sumon,"Bengali, Bangla"
1146542,Siddharth Roy,2024.0,V. Yeshasvi,Tanvi Negi,Telugu
1146543,Seven-Forty-Seven Leapfrogs,2023.0,Cyril Abraham Dennis,Sidharth Rengan,Malayalam
1146640,Kakababur Protyaborton,2022.0,Srijit Mukherji,Prosenjit Chatterjee,"Bengali, Bangla"
1146667,Sardar,1994.0,Ketan Mehta,Paresh Rawal,Hindi
1146700,Poran Jaye Jolia Re,2009.0,Ravi Kinagi,Dev,"Bengali, Bangla"
1146737,Clap,2022.0,Prithvi Adithya,Aadhi Pinisetty,Tamil
1146759,Bus Conductor,2005.0,V M Vinu,Mammootty,Malayalam
1146770,Money,1993.0,Siva Nageshwara Rao,J. D. Chakravarthi,Telugu
1146792,Punorjonmo,2021.0,Vicky Zahed,Afran Nisho,"Bengali, Bangla"
1146845,Kavi Uddheshichathu..?,2016.0,Liju Thomas,Asif Ali,Malayalam
1146852,Jangarh Film One,2008.0,Amit Dutta,,Hindi
1146858,Gaja Gamini,2000.0,M. F. Husain,Madhuri Dixit,Hindi
1146869,The Garden of Bancharam,1980.0,Tapan Sinha,Manoj Mitra,"Bengali, Bangla"
1146962,Aa Gale Lag Jaa,1973.0,Manmohan Desai,Shashi Kapoor,Hindi
1147091,Money Ratnam,2014.0,Santhosh Nair,Fahadh Faasil,Malayalam
1147092,Geethanjali,2014.0,Raaja Kiran,Srinivasa Reddy,Telugu
1147110,Aniyan Bava Chetan Bava,1995.0,Rajasenan,Jayaram,Malayalam
1147136,Aanandham Paramanandham,2022.0,Shafi,Sharafudheen,Malayalam
1147144,Finals,2019.0,P. R. Arun,Suraj Venjaramoodu,Malayalam
1147174,Uphaar,1971.0,Sudhendu Roy,Jaya Bachchan,Hindi
1147197,Varthamanam,2021.0,Sidhartha Siva,Parvathy Thiruvothu,Malayalam
1147219,Bandhan,1998.0,K. Murali Mohana Rao,Salman Khan,Hindi
1147240,Tehran,2025.0,Arun Gopalan,John Abraham,Hindi
1147273,Ulladakkam,1991.0,Kamal,Mohanlal,Malayalam
1147406,Mazhavilkavadi,1989.0,Sathyan Anthikad,Jayaram,Malayalam
1147482,Igloo,2019.0,Bharath Mohan,Amzath Khan,Tamil
1147489,Eagoler Chokh,2016.0,Arindam Sil,Saswata Chatterjee,"Bengali, Bangla"
1147493,I Am Yet to See Delhi,2015.0,Humaira Bilkis,Humaira Bilkis,Hindi
1147509,"C.I.D. Unnikrishnan B.A., B.Ed",1994.0,Rajasenan,Jayaram,Malayalam
1147534,AP Dhillon: First of a Kind,2023.0,Jay Ahmed,AP Dhillon,Hindi
1147547,Kotigobba 2,2016.0,K. S. Ravikumar,Sudeep,Kannada
1147602,Nammal,2002.0,Kamal,Siddharth Bharathan,Malayalam
1147646,Bhale Manchi Roju,2015.0,Sriram Adittya,Sudheer Babu,Telugu
1147688,Konttho,2019.0,Shiboprosad Mukherjee,Shiboprosad Mukherjee,"Bengali, Bangla"
1147703,Amar Ache Jol,2008.0,Humayun Ahmed,Bidya Sinha Saha Mim,"Bengali, Bangla"
1147762,Aap Ki Khatir,2006.0,Dharmesh Darshan,Akshaye Khanna,Hindi
1147763,Yun Hota To Kya Hota,2006.0,Naseeruddin Shah,Konkona Sen Sharma,Hindi
1147795,Jai Gangaajal,2016.0,Sham Kaushal,Priyanka Chopra Jonas,Hindi
1147813,Johnnie Walker,1992.0,Jayaraj,Mammootty,Malayalam
1147854,Thirupathi,2006.0,Perarasu,Ajith Kumar,Tamil
1147926,Manchi Rojulochaie,2021.0,Maruthi Dasari,Santosh Shoban,Telugu
1147988,Chakkara Muthu,2006.0,A K Lohithadas,Dileep,Malayalam
1148017,Tiger vs. Pathaan,2027.0,Siddharth Anand,Salman Khan,Hindi
1148022,My Story,2018.0,Roshni Dinaker,Prithviraj Sukumaran,Malayalam
1148025,Rajamma @ Yahoo,2015.0,Reghu Rama Varma,Kunchacko Boban,Malayalam
1148091,Panakkaran,1990.0,P. Vasu,Rajinikanth,Tamil
1148113,Aurat,1940.0,Mehboob Khan,Sardar Akhtar,Hindi
1148133,Paglu 2,2012.0,Sujit Mondal,Dev,"Bengali, Bangla"
1148149,Harano Sur,1957.0,Ajoy Kar,Uttam Kumar,"Bengali, Bangla"
1148179,Maharathi,2008.0,Shivam Nair,Paresh Rawal,Hindi
1148193,Sreekrishna Parunthu,1984.0,A. Vincent,Mohanlal,Malayalam
1148211,Kotigobba 3,2021.0,Shiva Karthik,Sudeep,Kannada
1148263,Mere Mehboob,1963.0,Harnam Singh Rawail,Rajendra Kumar,Hindi
1148276,Wolf,2021.0,Shaji Azeez,Arjun Ashokan,Malayalam
1148337,Dhenikaina Ready,2012.0,G. Nageswara Reddy,Vishnu Manchu,Telugu
1148420,"Mother, Who Will Weave Now?",2022.0,Amit Dutta,,Hindi
1148426,Mohalla Assi,2018.0,Dr. Chandraprakash Dwivedi,Sunny Deol,Hindi
1148477,Stand Up Rahul,2022.0,Santo Mohan Veeranki,Raj Tarun,Telugu
1148500,Swapna Sanchari,2011.0,Kamal,Jayaram,Malayalam
1148511,Jhinder Bondi,1961.0,Tapan Sinha,Uttam Kumar,"Bengali, Bangla"
1148530,Current Theega,2014.0,G. Nageswara Reddy,Manchu Manoj,Telugu
1148545,Jayam Manadera,2000.0,N.Shankar,Venkatesh,Telugu
1148554,Subhalekha,1982.0,K. Viswanath,Chiranjeevi,Telugu
1148582,Oru Kanniyum Moonu Kalavaanikalum,2014.0,Chimbu Deven,Arulnithi,Tamil
1148584,Bheja Fry 2,2011.0,Sagar Ballary,Vinay Pathak,Hindi
1148599,Letter from the Wife,1972.0,Purnendu Patri,Madhabi Mukherjee,"Bengali, Bangla"
1148609,Senapathi,2021.0,Pavan Sadineni,Rajendra Prasad,Telugu
1148634,Paavam Paavam Rajakumaran,1990.0,Kamal,Sreenivasan,Malayalam
1148637,Meri Jung,1985.0,Subhash Ghai,Anil Kapoor,Hindi
1148668,Drama,2018.0,Ranjith,Mohanlal,Malayalam
1148671,Operation Alamelamma,2017.0,Suni,Rishi,Kannada
1148724,Kanne Kalaimaane,2019.0,Seenu Ramasamy,Udhayanidhi Stalin,Tamil
1148732,Souryam,2008.0,Siva,Gopichand,Telugu
1148793,Junior Mandrake,1997.0,Ali Akbar,Jagathy Sreekumar,Malayalam
1148847,Accident,1985.0,Shankar Nag,Anant Nag,Kannada
1148857,Chowringhee,1968.0,Pinaki Mukherjee,Uttam Kumar,"Bengali, Bangla"
1148870,Anbirkiniyal,2021.0,Gokul,Keerthi Pandian,Tamil
1148878,Uppi 2,2015.0,Upendra,Upendra,Kannada
1148916,Katha Sangama,2019.0,Jamadagni Manoj,Kishore,Kannada
1148963,Oh Meri Laila,2022.0,Abhishek K.S,Antony Varghese,Malayalam
1149013,Alicinte Albhutalokam,2019.0,Gagan Dev,Raju Ponnurunni,Malayalam
1149036,Netrikan,1981.0,S. P. Muthuraman,Rajinikanth,Tamil
1149069,Bhaiyya Bhaiyya,2014.0,Johny Antony,Kunchacko Boban,Malayalam
1149125,Mylanchi Monchulla Veedu,2014.0,Benny P Thomas,Jayaram,Malayalam
1149164,Amar Colony,2022.0,Siddharth Chauhan,Nimisha Nair,Hindi
1149167,New Normal,2022.0,Monisha Mohan Menon,Anagha Maya Ravi,Malayalam
1149190,Doctor Love,2011.0,K. Biju,Kunchacko Boban,Malayalam
1149261,Golondaaj,2021.0,Dhrubo Banerjee,Dev,"Bengali, Bangla"
1149263,Bitter Chestnut,2019.0,Gurvinder Singh,Bhankheri Devi,Hindi
1149267,Banjo,2016.0,Ravi Jadhav,Ritesh Deshmukh,Hindi
1149272,The Royal Bengal Tiger,2014.0,Rajesh Ganguly,Shraddha Das,"Bengali, Bangla"
1149347,Muta Mesthri,1993.0,A. Kodandarami Reddy,Chiranjeevi,Telugu
1149443,White,2016.0,Uday Ananthan,Mammootty,Malayalam
1149447,Manglish,2014.0,Salam Bappu,Mammootty,Malayalam
1149478,Navrang,1959.0,Shantaram Rajaram Vankudre,Mahipal,Hindi
1149615,Gulabi Talkies,2008.0,Girish Kasaravalli,Umashree,Kannada
1149703,Valiyaperunnal,2019.0,Dimal Dennis,Shane Nigam,Malayalam
1149776,Bard of Blood,2019.0,Ribhu Dasgupta,Emraan Hashmi,Hindi
1149779,Nannu Dochukunduvate,2018.0,R. S. Naidu,Sudheer Babu,Telugu
1149781,Rama Rama Re,2016.0,,,Kannada
1149794,Navarasa,2005.0,Santosh Sivan,P. Shwetha,Tamil
1149825,Dirty Hari,2020.0,M. S. Raju,Ruhani Sharma,Telugu
1149846,MP3: Mera Pehla Pehla Pyaar,2007.0,Robby Grewal,Ruslaan Mumtaz,Hindi
1149850,Pasivadi Pranam,1987.0,A. Kodandarami Reddy,Chiranjeevi,Telugu
1149878,Yagavarayinum Naa Kaakka,2015.0,Sathya Prabhas Pinisetty,Aadhi Pinisetty,Tamil
1149885,Lovely,2012.0,Jaya B,Aadi Saikumar,Telugu
1149898,Grihajuddha,1982.0,Buddhadeb Dasgupta,Anjan Dutt,"Bengali, Bangla"
1149902,Tarana,1951.0,Ram Daryani,Madhubala,Hindi
1149957,Pagal Nilavu,1985.0,Mani Ratnam,Murali,Tamil
1149972,Holiday Homework,2024.0,Pratham Mishra,Rishabh Arora,Hindi
1149991,3 Dots,2013.0,Sugeeth,Kunchacko Boban,Malayalam
1150066,Vedham Pudhithu,1987.0,Bharathiraja,Sathyaraj,Tamil
1150117,Disha,1990.0,Sai Paranjape,Nana Patekar,Hindi
1150209,Byomkesh Hotyamancha,2022.0,Arindam Sil,Abir Chatterjee,"Bengali, Bangla"
1150250,Pine Cone,2023.0,Onir,Vidur Sethi,Hindi
1150255,Midnight Club,2021.0,Saptaswa Basu,,"Bengali, Bangla"
1150334,Uttoran,1994.0,Sandip Ray,Lily Chakravarty,"Bengali, Bangla"
1150406,Live,2023.0,V. K. Prakash,Soubin Shahir,Malayalam
1150414,Ikkat,2021.0,Esham Khan,Nagabhushana N S,Kannada
1150450,Ninaithaale Inikkum,1979.0,K. Balachander,Kamal Haasan,Tamil
1150467,Rambo,2025.0,,,Hindi
1150492,Colors,2009.0,Raj Babu,Roma Asrani,Malayalam
1150495,Mission Istaanbul,2008.0,Apoorva Lakhia,Zayed Khan,Hindi
1150500,Nenunnanu,2004.0,V. N. Aditya,Nagarjuna Akkineni,Telugu
1150509,Kabuliwala,1993.0,Lal,Innocent,Malayalam
1150543,Ozhimuri,2012.0,Madhupal,Lal,Malayalam
1150552,Pyaar Tune Kya Kiya,2001.0,Rajat Mukherjee,Urmila Matondkar,Hindi
1150623,Vellithira,2003.0,Bhadran,Prithviraj Sukumaran,Malayalam
1150651,Charles Enterprises,2023.0,Subhash Lalitha Subrahmanian,Urvashi,Malayalam
1150690,Mela,1980.0,K. G. George,Mela Raghu,Malayalam
1150724,Avunu,2012.0,Ravi Babu,Poorna,Telugu
1150731,Milana,2007.0,Prakash Veer,Puneeth Rajkumar,Kannada
1150733,Mazhai,2005.0,Sai Rajkumar,Jayam Ravi,Tamil
1150779,Cycle,2008.0,Johny Antony,Vineeth Sreenivasan,Malayalam
1150834,Antam,1992.0,Ram Gopal Varma,Nagarjuna Akkineni,Telugu
1150838,Hello My Dear Wrong Number,1986.0,Priyadarshan,Mohanlal,Malayalam
1150888,Pothan Vava,2006.0,Joshiy,Mammootty,Malayalam
1150902,Sarvakalasala,1987.0,Venu Nagavalli,Mohanlal,Malayalam
1150964,Lal Patthar,1971.0,Sushil Majumdar,Raaj Kumar,Hindi
1151057,Neelathamara,2009.0,Lal Jose,Rima Kallingal,Malayalam
1151084,Jhansi Ki Rani,1953.0,Sohrab Modi,Mehtab,Hindi
1151105,Rowdy Fellow,2014.0,Chaitanya Krishna,Nara Rohith,Telugu
1151110,Marudhamalai,2007.0,Suraj,Arjun Sarja,Tamil
1151122,Indrudu Chandrudu,1989.0,Suresh Krishna,Kamal Haasan,Telugu
1151132,Chhalia,1960.0,Manmohan Desai,Raj Kapoor,Hindi
1151136,Roti,1942.0,Mehboob Khan,Sardar Akhtar,Hindi
1151143,Vanam,2021.0,Srikantan Anand,Vetri,Tamil
1151196,Kastoori: The Musk,2019.0,Vinod Kamble,,Hindi
1151202,Irada,2017.0,Aparna Singh,Arshad Warsi,Hindi
1151291,Masthu Shades Unnai Ra,2024.0,Thirupathi Rao Indla,Abhinav Gomatam,Telugu
1151294,Pakalum Paathiravum,2023.0,Ajai Vasudev,Kunchacko Boban,Malayalam
1151302,Zombie,2019.0,Bhuvan Nallan,Yogi Babu,Tamil
1151364,ABCD: American-Born Confused Desi,2019.0,Sanjeev Reddy,Allu Sirish,Telugu
1151385,Vamanan,2009.0,I. Mueenuddin Ahmed,Jai Sampath,Tamil
1151401,Once More,1997.0,S. A. Chandrasekhar,Vijay,Tamil
1151404,Yugant,1995.0,Aparna Sen,Anjan Dutt,"Bengali, Bangla"
1151409,Henna,1991.0,Randhir Kapoor,Rishi Kapoor,Hindi
1151416,Sagalakala Vallavan,1982.0,S. P. Muthuraman,Kamal Haasan,Tamil
1151435,Hello Charlie,2021.0,Pankaj Saraswat,Aadar Jain,Hindi
1151436,Irandam Kuththu,2020.0,Santhosh P. Jayakumar,Santhosh P. Jayakumar,Tamil
1151442,Oru Cinemakkaran,2017.0,Leo Thadeus,Vineeth Sreenivasan,Malayalam
1151446,Thalaimuraigal,2013.0,Balu Mahendra,Balu Mahendra,Tamil
1151463,Mahaprithibi,1991.0,Mrinal Sen,Victor Banerjee,"Bengali, Bangla"
1151473,Achanak,1973.0,Gulzar,Vinod Khanna,Hindi
1151535,Meghnadbodh Rohoshyo,2017.0,Anik Dutta,Sabyasachi Chakraborty,"Bengali, Bangla"
1151553,Kisna,2005.0,Subhash Ghai,Vivek Oberoi,Hindi
1151558,Maya,2001.0,Digvijay Singh,Anant Nag,Hindi
1151583,Dharmputra,1961.0,Yash Chopra,Mala Sinha,Hindi
1151601,Madam Chief Minister,2021.0,Subhash Kapoor,Richa Chadha,Hindi
1151666,Kutti Puli,2013.0,M. Muthaiah,M. Sasikumar,Tamil
1151714,Sixer,2019.0,Chachi,Vaibhav Reddy,Tamil
1151720,Vil Ambu,2016.0,Ramesh Subramaniam,Sri,Tamil
1151736,The Legend of Buddha,2004.0,Shamboo S. Phalke,Dwayne Tan,Hindi
1151739,Kuch Khatti Kuch Meethi,2001.0,Rahul Rawail,Kajol,Hindi
1151752,Where the River Padma Flows,1971.0,Ritwik Ghatak,,"Bengali, Bangla"
1151761,Sweet Kaaram Coffee,2023.0,Bejoy Nambiar,Madhoo,Tamil
1151779,Dhananjoy,2017.0,Arindam Sil,Anirban Bhattacharya,"Bengali, Bangla"
1151799,F.I.R.,1999.0,Shaji Kailas,Suresh Gopi,Malayalam
1151801,Barsaat,1995.0,Rajkumar Santoshi,Bobby Deol,Hindi
1151849,Jail,2009.0,Madhur Bhandarkar,Neil Nitin Mukesh,Hindi
1151877,Five Frames and one fine evening we went to tell a story,2022.0,Aslam Seju,Raju Ponnurunni,Malayalam
1151879,Murungakkai Chips,2021.0,Srijar,Shanthanu Bhagyaraj,Tamil
1151891,Premer Kahini,2008.0,Ravi Kinagi,Dev,"Bengali, Bangla"
1151950,Bhageeratha,2005.0,Rasool Ellore,Ravi Teja,Telugu
1151990,Manusangada,2017.0,Amshan Kumar,Rajeev Anand,Tamil
1152005,Saaz,1997.0,Sai Paranjape,Shabana Azmi,Hindi
1152024,Ustad Alauddin Khan,1963.0,Ritwik Ghatak,Ali Akbar Khan,Hindi
1152070,Adwaytham,1991.0,Priyadarshan,Mohanlal,Malayalam
1152074,Dariya Dil,1988.0,K. Ravi Shankar,Govinda,Hindi
1152084,Bhaktha Prahlada,1967.0,Chitrapu Narayana Rao,Roja Ramani,Telugu
1152099,Pappachan Olivilaanu,2023.0,Sinto Sunny,Saiju Kurup,Malayalam
1152115,Daivathinte Swantham Cleetus,2013.0,Marthandan,Mammootty,Malayalam
1152205,Brahmāstra Part Three,,Ayan Mukerji,,Hindi
1152276,Names Unknown,2014.0,Bijukumar Damodaran,Suraj Venjaramoodu,Malayalam
1152286,Vaasthavam,2006.0,Padmakumar M,Prithviraj Sukumaran,Malayalam
1152288,Pyare Mohan,2006.0,Indra Kumar,Fardeen Khan,Hindi
1152400,Mannar Mathai Speaking 2,2014.0,Mamas,Innocent,Malayalam
1152403,Karmayodha,2012.0,Major Ravi,Mohanlal,Malayalam
1152484,Oridathoru Phayalvaan,1981.0,P. Padmarajan,Rashid,Malayalam
1152524,Vellaripravinte Changathi,2011.0,Akku Akbar,Dileep,Malayalam
1152565,I Love You,2023.0,Nikhil Mahajan,Rakul Preet Singh,Hindi
1152584,Vatthikuchi,2013.0,Kinslin,Dhileban,Tamil
1152586,Dutta Vs Dutta,2012.0,Anjan Dutt,Ranodeep Bose,"Bengali, Bangla"
1152599,Kasthooriman,2003.0,A K Lohithadas,Kunchacko Boban,Malayalam
1152603,Nattamai,1994.0,K. S. Ravikumar,R. Sarathkumar,Tamil
1152609,Oomai Vizhigal,1986.0,Aravindraj R,Vijayakanth,Tamil
1152670,Blind,2023.0,Shome Makhija,Sonam Kapoor Ahuja,Hindi
1152727,Kanoon,1960.0,B.R. Chopra,Rajendra Kumar,Hindi
1152737,Tonic,2021.0,Avijit Sen,Dev,"Bengali, Bangla"
1152779,Mithya,2023.0,Sumanth Bhat,Athish S Shetty,Kannada
1152936,Sangamam,1999.0,Suresh Krishna,Rahman,Tamil
1152937,Gharwali Baharwali,1998.0,David Dhawan,Anil Kapoor,Hindi
1152961,Tantra,2024.0,Srinivas Gopisetti,Ananya Nagalla,Telugu
1152975,Nayantara's Necklace,2015.0,Jaydeep Sarkar,Konkona Sen Sharma,Hindi
1152979,Zid,2014.0,Vivek Agnihotri,Mannara Chopra,Hindi
1152991,Raghavendra,2003.0,Suresh Krishna,Prabhas,Telugu
1153035,Poovarasam Peepee,2014.0,Halitha Shameem,Gaurav Kaalai,Tamil
1153048,King,2002.0,Prabhu Solomon,Vikram,Tamil
1153060,Tabarana Kathe,1986.0,Girish Kasaravalli,Charu Haasan,Kannada
1153089,Jungle Cry,2022.0,Sagar Ballary,Abhay Deol,Hindi
1153095,Kattumaram,2019.0,Swarnavel Eswaran,Preeti Karan,Tamil
1153116,Dum,2003.0,Eeshwar Nivas,Vivek Oberoi,Hindi
1153148,Echcharikkai,2018.0,K. M. Sarjun,Sathyaraj,Tamil
1153173,A Film by Aravind,2005.0,Shekar Suri,Rajiv Kanakala,Telugu
1153224,Hangover,2014.0,Sreejith Sukumaran,Maqbool Salmaan,Malayalam
1153237,Aayushkalam,1992.0,Kamal,Mukesh,Malayalam
1153272,Cinema Chupista Maava,2015.0,Trinadha Rao Nakkina,Raj Tarun,Telugu
1153273,Golpo Holeo Shotti,2014.0,Birsa Dasgupta,Soham Chakraborty,"Bengali, Bangla"
1153279,Four Friends,2010.0,Saji Surendran,Jayaram,Malayalam
1153286,Eeshwar,2002.0,Jayant Paranji,Prabhas,Telugu
1153317,Khandaani Shafakhana,2019.0,Shilpi Dasgupta,Sonakshi Sinha,Hindi
1153452,Mayilpeelikkavu,1998.0,Anil Kumar,Kunchacko Boban,Malayalam
1153484,Vrithakrithiyulla Chathuram,2019.0,Krishand,Rahul Rajagopal,Malayalam
1153492,Karinkunnam 6's,2016.0,Deepu Karunakaran,Manju Warrier,Malayalam
1153515,Puthukkottayile Puthumanavalan,1995.0,Raffi,Jayaram,Malayalam
1153529,Thattassery Koottam,2022.0,Anoop Padmanabhan,Arjun Ashokan,Malayalam
1153539,Tenali Ramakrishna BA.BL,2019.0,G. Nageswara Reddy,Sundeep Kishan,Telugu
1153542,Pariah Dog,2019.0,Jesse Alk,Kajal,"Bengali, Bangla"
1153571,Vetri Vizha,1989.0,Prathap Pothan,Kamal Haasan,Tamil
1153602,PM Narendra Modi,2019.0,Omung Kumar,Vivek Oberoi,Hindi
1153607,Parole,2018.0,Sharrath Sandith,Mammootty,Malayalam
1153648,Gehrayee,1980.0,Aruna Raje,Shreeram Lagoo,Hindi
1153731,Naanu Avanalla... Avalu,2015.0,B.S. Lingadevaru,Sanchari Vijay,Kannada
1153735,Irumbu Kuthirai,2014.0,Yuvaraj Bose,Atharvaa Murali,Tamil
1153856,Road,2002.0,Rajat Mukherjee,Vivek Oberoi,Hindi
1153887,Paayum Oli Nee Yenakku,2023.0,Karthik Adwait,Vikram Prabhu,Tamil
1153898,Rajlokhi O Srikanto,2019.0,Pradipta Bhattacharyya,Ritwick Chakraborty,"Bengali, Bangla"
1153922,Naach,2004.0,Ram Gopal Varma,Abhishek Bachchan,Hindi
1153941,Chomana Dudi,1975.0,B.V. Karanth,M. V. Vasudeva Rao,Kannada
1153963,Dwaraka,2017.0,Srinivasa Ravindra,Vijay Deverakonda,Telugu
1154037,Chased by Dreams,2004.0,Buddhadeb Dasgupta,Prosenjit Chatterjee,"Bengali, Bangla"
1154071,Pearl of the Desert,2019.0,Pushpendra Singh,,Hindi
1154087,100% Love,2012.0,Ravi Kinagi,Jeet,"Bengali, Bangla"
1154099,Narendran Makan Jayakanthan Vaka,2001.0,Sathyan Anthikad,Kunchacko Boban,Malayalam
1154117,Dui Diner Duniya,2022.0,Anam Biswas,Chanchal Chowdhury,"Bengali, Bangla"
1154141,Armaan,2003.0,Honey Irani,Amitabh Bachchan,Hindi
1154155,Baksa Badal,1970.0,Nityananda Datta,Soumitra Chatterjee,"Bengali, Bangla"
1154200,Soorya Manasam,1992.0,Viji Thamby,Mammootty,Malayalam
1154203,Raja Chinna Roja,1989.0,S. P. Muthuraman,Rajinikanth,Tamil
1154227,Sarbath,2021.0,Prabhakaran,Kathir,Tamil
1154247,Kasi,2001.0,Vinayan,Vikram,Tamil
1154248,Vamsi,2000.0,B. Gopal,Mahesh Babu,Telugu
1154257,Panchagni,1986.0,T Hariharan,Mohanlal,Malayalam
1154285,Orey Bujjiga,2020.0,Vijay Kumar Konda,Raj Tarun,Telugu
1154331,Aayirathil Oruvan,1965.0,B. Ramakrishnaiah Panthulu,M. G. Ramachandran,Tamil
1154342,Raid,2023.0,Karthi,Vikram Prabhu,Tamil
1154374,Jaanam Samjha Karo,1999.0,Andaleeb Sultanpuri,Salman Khan,Hindi
1154411,Shorts,2013.0,Shlok Sharma,Richa Chaddha,Hindi
1154441,Singham Again,,Rohit Shetty,Ajay Devgan,Hindi
1154482,Kannezhuthi Pottum Thottu,1999.0,T. K. Rajeev Kumar,Manju Warrier,Malayalam
1154510,The Golden Thread,2022.0,Nishtha Jain,,Hindi
1154563,Holy Wound,2022.0,Ashok R Nath,Janaki Sudheer,Malayalam
1154568,Sathyam Paranja Viswasikkuvo ?,2019.0,G. Prajith,Biju Menon,Malayalam
1154576,Kali-Katha: The Prologue to Ugly,2014.0,Anurag Kashyap,Rahul Bhat,Hindi
1154643,Kasoor,2001.0,Vikram Bhatt,Aftab Shivdasani,Hindi
